subj-19_2,INSTR1,1.338,8.328,[]
subj-19_2,INSTR1,77.88,8.368,[]
subj-19_2,INSTR1,154.415,8.368,[]
subj-19_2,INSTR1,230.916,8.369,[]
subj-19_2,INSTR1,307.475,8.367,[]
subj-19_2,INSTR1,384.056,8.369,[]
subj-19_2,ISI,0.0,1.338,[]
subj-19_2,ISI,9.666,3.304,[]
subj-19_2,ISI,73.194,4.686,[]
subj-19_2,ISI,86.248,3.284,[]
subj-19_2,ISI,149.755,4.66,[]
subj-19_2,ISI,162.783,3.259,[]
subj-19_2,ISI,226.284,4.632,[]
subj-19_2,ISI,239.285,3.322,[]
subj-19_2,ISI,302.856,4.619,[]
subj-19_2,ISI,315.842,3.348,[]
subj-19_2,ISI,379.438,4.618,[]
subj-19_2,ISI,392.425,3.347,[]
subj-19_2,ISI,456.019,3.343,[]
subj-19_2,['COMP_h'],16.511,0.6149999999999998,1
subj-19_2,['COMP_h'],20.149,2.5280000000000005,9
subj-19_2,['COMP_h'],24.234,1.8640000000000008,10
subj-19_2,['COMP_h'],28.07,0.2989999999999995,1
subj-19_2,['COMP_h'],31.747999999999998,3.307000000000002,12
subj-19_2,['COMP_h'],35.223,0.8709999999999987,5
subj-19_2,['COMP_h'],44.556,1.4480000000000004,2
subj-19_2,['COMP_h'],47.446999999999996,0.6570000000000036,1
subj-19_2,['COMP_h'],52.538,1.7630000000000052,7
subj-19_2,['COMP_h'],55.038,1.4480000000000004,6
subj-19_2,['COMP_h'],59.936,1.8539999999999992,8
subj-19_2,['COMP_h'],63.472,1.463000000000001,1
subj-19_2,['COMP_h'],65.921,3.5459999999999994,17
subj-19_2,['COMP_h'],70.041,0.3610000000000042,1
subj-19_2,['COMP_h'],168.63,0.351,1
subj-19_2,['COMP_h'],170.554,1.5590000000000002,2
subj-19_2,['COMP_h'],175.934,4.708,17
subj-19_2,['COMP_h'],181.649,0.8399999999999999,3
subj-19_2,['COMP_h'],183.43200000000002,0.5869999999999997,4
subj-19_2,['COMP_h'],184.805,4.949999999999999,19
subj-19_2,['COMP_h'],191.969,0.5399999999999991,1
subj-19_2,['COMP_h'],211.808,0.6540000000000035,1
subj-19_2,['COMP_h'],215.528,4.916000000000004,19
subj-19_2,['COMP_h'],222.585,0.8990000000000009,1
subj-19_2,['COMP_h'],224.061,1.9326000000000008,8
subj-19_2,['COMP_h'],323.768,0.33999999999999986,1
subj-19_2,['COMP_h'],325.089,1.1929999999999996,1
subj-19_2,['COMP_h'],336.449,1.5090000000000003,7
subj-19_2,['COMP_h'],338.425,3.693999999999999,21
subj-19_2,['COMP_h'],345.589,2.1809999999999974,9
subj-19_2,['COMP_h'],348.19,3.0429999999999993,16
subj-19_2,['COMP_h'],351.874,4.562000000000005,27
subj-19_2,['COMP_h'],359.353,0.33500000000000085,1
subj-19_2,['COMP_h'],365.165,4.109999999999999,18
subj-19_2,['COMP_h'],369.473,4.729999999999997,18
subj-19_2,['COMP_h'],376.82,0.6749999999999972,3
subj-19_2,['PROD_h'],14.994,0.532,1
subj-19_2,['PROD_h'],17.248,2.4190000000000005,11
subj-19_2,['PROD_h'],22.894,1.2530000000000001,5
subj-19_2,['PROD_h'],26.982,0.39700000000000024,2
subj-19_2,['PROD_h'],27.988,2.8900000000000006,19
subj-19_2,['PROD_h'],36.895,1.945999999999998,10
subj-19_2,['PROD_h'],40.817,0.3200000000000003,2
subj-19_2,['PROD_h'],41.65,0.8889999999999993,3
subj-19_2,['PROD_h'],42.854,1.3049999999999997,3
subj-19_2,['PROD_h'],45.089999999999996,1.5750000000000028,7
subj-19_2,['PROD_h'],48.336,0.8539999999999992,3
subj-19_2,['PROD_h'],51.558,1.7220000000000013,14
subj-19_2,['PROD_h'],53.671,1.0970000000000013,10
subj-19_2,['PROD_h'],56.785,0.6099999999999994,1
subj-19_2,['PROD_h'],68.501,2.9980000000000047,20
subj-19_2,['PROD_h'],71.795,1.1265999999999963,8
subj-19_2,['PROD_h'],168.354,1.0410000000000004,6
subj-19_2,['PROD_h'],173.048,1.7330000000000005,8
subj-19_2,['PROD_h'],180.811,0.7780000000000005,4
subj-19_2,['PROD_h'],182.971,1.7469999999999999,12
subj-19_2,['PROD_h'],189.886,0.5789999999999971,4
subj-19_2,['PROD_h'],194.677,1.0359999999999978,7
subj-19_2,['PROD_h'],196.45,1.376999999999999,6
subj-19_2,['PROD_h'],198.248,5.369999999999997,24
subj-19_2,['PROD_h'],204.548,1.9969999999999999,12
subj-19_2,['PROD_h'],207.27100000000002,4.471000000000004,23
subj-19_2,['PROD_h'],212.601,2.355000000000004,11
subj-19_2,['PROD_h'],218.622,0.9089999999999989,3
subj-19_2,['PROD_h'],220.09,0.9249999999999972,4
subj-19_2,['PROD_h'],322.33,1.2289999999999996,6
subj-19_2,['PROD_h'],327.146,3.928,20
subj-19_2,['PROD_h'],331.699,1.2750000000000004,6
subj-19_2,['PROD_h'],334.889,0.395999999999999,1
subj-19_2,['PROD_h'],342.649,2.472999999999999,17
subj-19_2,['PROD_h'],351.137,0.40600000000000236,3
subj-19_2,['PROD_h'],356.675,2.2250000000000014,13
subj-19_2,['PROD_h'],361.024,1.6559999999999988,11
subj-19_2,['PROD_h'],375.174,0.9799999999999969,3
subj-19_2,['PROD_h'],378.715,0.42660000000000053,3
subj-19_2,['COMP_r'],94.292,0.4430000000000005,1
subj-19_2,['COMP_r'],101.197,0.5080000000000009,1
subj-19_2,['COMP_r'],102.24,1.4969999999999999,5
subj-19_2,['COMP_r'],106.663,1.3829999999999991,5
subj-19_2,['COMP_r'],110.297,0.43100000000000094,1
subj-19_2,['COMP_r'],118.842,0.3810000000000002,1
subj-19_2,['COMP_r'],120.336,1.6310000000000038,6
subj-19_2,['COMP_r'],123.852,1.6310000000000002,6
subj-19_2,['COMP_r'],130.548,0.42200000000000415,1
subj-19_2,['COMP_r'],132.768,0.9860000000000042,3
subj-19_2,['COMP_r'],142.3,1.1880000000000024,4
subj-19_2,['COMP_r'],148.127,0.3810000000000002,1
subj-19_2,['COMP_r'],245.563,0.56,1
subj-19_2,['COMP_r'],251.549,2.5,8
subj-19_2,['COMP_r'],262.34,0.9759999999999991,3
subj-19_2,['COMP_r'],264.213,2.008999999999997,7
subj-19_2,['COMP_r'],271.186,1.193999999999999,4
subj-19_2,['COMP_r'],284.26800000000003,0.4269999999999996,1
subj-19_2,['COMP_r'],290.929,1.1430000000000007,5
subj-19_2,['COMP_r'],294.262,1.1229999999999976,5
subj-19_2,['COMP_r'],300.328,1.5600000000000023,3
subj-19_2,['COMP_r'],399.568,0.5939999999999999,1
subj-19_2,['COMP_r'],404.455,0.3810000000000002,1
subj-19_2,['COMP_r'],405.455,1.1690000000000005,4
subj-19_2,['COMP_r'],409.589,1.6080000000000005,5
subj-19_2,['COMP_r'],416.3,1.4410000000000025,4
subj-19_2,['COMP_r'],421.292,0.9810000000000016,3
subj-19_2,['COMP_r'],423.599,1.0109999999999992,4
subj-19_2,['COMP_r'],429.93899999999996,1.1939999999999955,4
subj-19_2,['COMP_r'],433.658,1.445999999999998,7
subj-19_2,['COMP_r'],437.26099999999997,1.4570000000000007,7
subj-19_2,['COMP_r'],451.629,1.1069999999999993,4
subj-19_2,['PROD_r'],91.441,1.5410000000000001,3
subj-19_2,['PROD_r'],96.675,3.6529999999999996,9
subj-19_2,['PROD_r'],104.19,0.7990000000000013,3
subj-19_2,['PROD_r'],108.53399999999999,0.5990000000000002,1
subj-19_2,['PROD_r'],110.627,2.5500000000000007,9
subj-19_2,['PROD_r'],114.216,0.3559999999999981,1
subj-19_2,['PROD_r'],115.316,2.027000000000001,11
subj-19_2,['PROD_r'],122.429,1.0260000000000034,4
subj-19_2,['PROD_r'],128.028,1.1379999999999981,1
subj-19_2,['PROD_r'],131.168,1.1759999999999948,6
subj-19_2,['PROD_r'],135.461,0.4480000000000004,2
subj-19_2,['PROD_r'],137.565,2.5549999999999997,8
subj-19_2,['PROD_r'],144.113,1.4480000000000004,9
subj-19_2,['PROD_r'],245.103,3.48,12
subj-19_2,['PROD_r'],249.552,0.5179999999999998,1
subj-19_2,['PROD_r'],254.384,1.6000000000000014,9
subj-19_2,['PROD_r'],257.031,3.0330000000000013,16
subj-19_2,['PROD_r'],266.765,2.372,13
subj-19_2,['PROD_r'],272.979,0.8279999999999994,5
subj-19_2,['PROD_r'],275.715,0.39100000000000534,1
subj-19_2,['PROD_r'],277.501,1.341000000000001,9
subj-19_2,['PROD_r'],281.43,0.8109999999999999,3
subj-19_2,['PROD_r'],284.995,0.5840000000000032,4
subj-19_2,['PROD_r'],292.819,0.715999999999994,3
subj-19_2,['PROD_r'],293.993,0.695999999999998,3
subj-19_2,['PROD_r'],295.537,1.7379999999999995,10
subj-19_2,['PROD_r'],297.641,1.402000000000001,8
subj-19_2,['PROD_r'],302.01,0.32500000000000284,1
subj-19_2,['PROD_r'],398.032,0.504,1
subj-19_2,['PROD_r'],401.56399999999996,0.7110000000000003,1
subj-19_2,['PROD_r'],402.712,0.9249999999999998,4
subj-19_2,['PROD_r'],407.818,0.5780000000000012,2
subj-19_2,['PROD_r'],412.513,0.5459999999999994,3
subj-19_2,['PROD_r'],414.84499999999997,1.5539999999999985,3
subj-19_2,['PROD_r'],418.122,1.6359999999999992,5
subj-19_2,['PROD_r'],423.324,0.7220000000000013,1
subj-19_2,['PROD_r'],425.778,2.006999999999998,10
subj-19_2,['PROD_r'],433.46,0.3930000000000007,1
subj-19_2,['PROD_r'],435.701,0.5889999999999986,3
subj-19_2,['PROD_r'],441.549,2.1539999999999964,12
subj-19_2,['PROD_r'],446.03999999999996,0.5889999999999986,1
subj-19_2,['PROD_r'],447.65,2.581000000000003,17
subj-19_2,['PROD_r'],453.381,1.4339999999999975,9
subj-19_2,['TI_h'],16.648,0.6,[]
subj-19_2,['TI_h'],22.293999999999997,0.6,[]
subj-19_2,['TI_h'],25.802999999999997,0.6,[]
subj-19_2,['TI_h'],36.295,0.6,[]
subj-19_2,['TI_h'],47.736,0.6,[]
subj-19_2,['TI_h'],56.184999999999995,0.6,[]
subj-19_2,['TI_h'],58.199999999999996,0.6,[]
subj-19_2,['TI_h'],44.489999999999995,0.6,[]
subj-19_2,['TI_h'],53.071,0.6,[]
subj-19_2,['TI_h'],67.90100000000001,0.6,[]
subj-19_2,['TI_h'],172.448,0.6,[]
subj-19_2,['TI_h'],180.211,0.6,[]
subj-19_2,['TI_h'],182.371,0.6,[]
subj-19_2,['TI_h'],189.286,0.6,[]
subj-19_2,['TI_h'],194.07700000000003,0.6,[]
subj-19_2,['TI_h'],203.948,0.6,[]
subj-19_2,['TI_h'],212.001,0.6,[]
subj-19_2,['TI_h'],326.54599999999994,0.6,[]
subj-19_2,['TI_h'],342.049,0.6,[]
subj-19_2,['TI_h'],356.07499999999993,0.6,[]
subj-19_2,['TI_h'],360.424,0.6,[]
subj-19_2,['TI_h'],374.57399999999996,0.6,[]
subj-19_2,['TI_h'],376.989,0.6,[]
subj-19_2,['TI_h'],350.537,0.6,[]
subj-19_2,['TI_r'],96.075,0.6,[]
subj-19_2,['TI_r'],103.59,0.6,[]
subj-19_2,['TI_r'],107.934,0.6,[]
subj-19_2,['TI_r'],121.82900000000001,0.6,[]
subj-19_2,['TI_r'],127.42800000000003,0.6,[]
subj-19_2,['TI_r'],130.568,0.6,[]
subj-19_2,['TI_r'],134.861,0.6,[]
subj-19_2,['TI_r'],143.513,0.6,[]
subj-19_2,['TI_r'],110.027,0.6,[]
subj-19_2,['TI_r'],253.78400000000002,0.6,[]
subj-19_2,['TI_r'],266.16499999999996,0.6,[]
subj-19_2,['TI_r'],272.37899999999996,0.6,[]
subj-19_2,['TI_r'],284.395,0.6,[]
subj-19_2,['TI_r'],292.219,0.6,[]
subj-19_2,['TI_r'],294.93699999999995,0.6,[]
subj-19_2,['TI_r'],301.40999999999997,0.6,[]
subj-19_2,['TI_r'],400.96399999999994,0.6,[]
subj-19_2,['TI_r'],407.21799999999996,0.6,[]
subj-19_2,['TI_r'],411.91299999999995,0.6,[]
subj-19_2,['TI_r'],417.52199999999993,0.6,[]
subj-19_2,['TI_r'],422.72399999999993,0.6,[]
subj-19_2,['TI_r'],425.178,0.6,[]
subj-19_2,['TI_r'],432.85999999999996,0.6,[]
subj-19_2,['TI_r'],435.10099999999994,0.6,[]
subj-19_2,['TI_r'],440.94899999999996,0.6,[]
subj-19_2,['TI_r'],452.78099999999995,0.6,[]
subj-19_2,['SILENCE_h'],15.526,0.9849999999999999,[]
subj-19_2,['SILENCE_h'],19.667,0.4820000000000002,[]
subj-19_2,['SILENCE_h'],26.098,0.3049999999999997,[]
subj-19_2,['SILENCE_h'],26.656,0.3260000000000005,[]
subj-19_2,['SILENCE_h'],27.379,0.609,[]
subj-19_2,['SILENCE_h'],30.878,0.8699999999999974,[]
subj-19_2,['SILENCE_h'],36.094,0.8010000000000019,[]
subj-19_2,['SILENCE_h'],38.841,1.9760000000000026,[]
subj-19_2,['SILENCE_h'],41.137,0.5129999999999981,[]
subj-19_2,['SILENCE_h'],42.539,0.3150000000000013,[]
subj-19_2,['SILENCE_h'],44.159,0.39699999999999847,[]
subj-19_2,['SILENCE_h'],46.665,0.7819999999999965,[]
subj-19_2,['SILENCE_h'],49.19,2.368000000000002,[]
subj-19_2,['SILENCE_h'],56.486,0.2989999999999995,[]
subj-19_2,['SILENCE_h'],57.394999999999996,0.3060000000000045,[]
subj-19_2,['SILENCE_h'],58.315,0.48499999999999943,[]
subj-19_2,['SILENCE_h'],59.03,0.9059999999999988,[]
subj-19_2,['SILENCE_h'],61.79,1.6820000000000022,[]
subj-19_2,['SILENCE_h'],64.935,0.9859999999999971,[]
subj-19_2,['SILENCE_h'],71.49900000000001,0.2959999999999994,[]
subj-19_2,['SILENCE_h'],169.395,0.5009999999999999,[]
subj-19_2,['SILENCE_h'],170.183,0.37099999999999955,[]
subj-19_2,['SILENCE_h'],172.113,0.9350000000000005,[]
subj-19_2,['SILENCE_h'],174.781,1.1529999999999987,[]
subj-19_2,['SILENCE_h'],182.489,0.4819999999999993,[]
subj-19_2,['SILENCE_h'],190.465,1.5040000000000013,[]
subj-19_2,['SILENCE_h'],192.50900000000001,2.168000000000003,[]
subj-19_2,['SILENCE_h'],195.713,0.7370000000000019,[]
subj-19_2,['SILENCE_h'],197.827,0.4210000000000029,[]
subj-19_2,['SILENCE_h'],203.618,0.392000000000003,[]
subj-19_2,['SILENCE_h'],204.246,0.3019999999999996,[]
subj-19_2,['SILENCE_h'],206.54500000000002,0.7259999999999991,[]
subj-19_2,['SILENCE_h'],214.95600000000002,0.5719999999999956,[]
subj-19_2,['SILENCE_h'],221.015,1.5579999999999998,[]
subj-19_2,['SILENCE_h'],223.484,0.5769999999999982,[]
subj-19_2,['SILENCE_h'],324.108,0.9809999999999999,[]
subj-19_2,['SILENCE_h'],326.282,0.8640000000000008,[]
subj-19_2,['SILENCE_h'],331.074,0.625,[]
subj-19_2,['SILENCE_h'],332.974,1.9149999999999991,[]
subj-19_2,['SILENCE_h'],335.28499999999997,1.1640000000000015,[]
subj-19_2,['SILENCE_h'],337.95799999999997,0.46699999999999875,[]
subj-19_2,['SILENCE_h'],342.11899999999997,0.5300000000000011,[]
subj-19_2,['SILENCE_h'],345.122,0.4670000000000023,[]
subj-19_2,['SILENCE_h'],347.77,0.4200000000000017,[]
subj-19_2,['SILENCE_h'],351.543,0.33099999999999596,[]
subj-19_2,['SILENCE_h'],358.9,0.45299999999999585,[]
subj-19_2,['SILENCE_h'],359.688,1.3360000000000056,[]
subj-19_2,['SILENCE_h'],362.68,2.4849999999999994,[]
subj-19_2,['SILENCE_h'],374.203,0.9710000000000036,[]
subj-19_2,['SILENCE_h'],376.154,0.6660000000000039,[]
subj-19_2,['SILENCE_r'],92.982,1.3099999999999996,[]
subj-19_2,['SILENCE_r'],94.735,1.9399999999999995,[]
subj-19_2,['SILENCE_r'],100.328,0.8689999999999998,[]
subj-19_2,['SILENCE_r'],101.705,0.5350000000000001,[]
subj-19_2,['SILENCE_r'],103.737,0.4529999999999994,[]
subj-19_2,['SILENCE_r'],104.989,1.6739999999999995,[]
subj-19_2,['SILENCE_r'],108.04599999999999,0.48799999999999955,[]
subj-19_2,['SILENCE_r'],109.133,1.1640000000000015,[]
subj-19_2,['SILENCE_r'],113.17699999999999,1.0390000000000015,[]
subj-19_2,['SILENCE_r'],114.572,0.7439999999999998,[]
subj-19_2,['SILENCE_r'],117.34299999999999,1.4989999999999988,[]
subj-19_2,['SILENCE_r'],119.223,1.1129999999999995,[]
subj-19_2,['SILENCE_r'],121.967,0.4619999999999962,[]
subj-19_2,['SILENCE_r'],123.455,0.39699999999999847,[]
subj-19_2,['SILENCE_r'],125.483,2.5450000000000017,[]
subj-19_2,['SILENCE_r'],129.166,1.381999999999998,[]
subj-19_2,['SILENCE_r'],132.344,0.4239999999999995,[]
subj-19_2,['SILENCE_r'],133.754,1.7070000000000007,[]
subj-19_2,['SILENCE_r'],135.909,1.6559999999999988,[]
subj-19_2,['SILENCE_r'],140.12,2.1799999999999997,[]
subj-19_2,['SILENCE_r'],143.488,0.625,[]
subj-19_2,['SILENCE_r'],145.561,2.5659999999999954,[]
subj-19_2,['SILENCE_r'],248.583,0.9690000000000003,[]
subj-19_2,['SILENCE_r'],250.07,1.479,[]
subj-19_2,['SILENCE_r'],254.049,0.3349999999999991,[]
subj-19_2,['SILENCE_r'],255.984,1.0469999999999988,[]
subj-19_2,['SILENCE_r'],260.064,2.276,[]
subj-19_2,['SILENCE_r'],263.316,0.897000000000002,[]
subj-19_2,['SILENCE_r'],266.222,0.5430000000000028,[]
subj-19_2,['SILENCE_r'],269.137,2.0489999999999995,[]
subj-19_2,['SILENCE_r'],272.38,0.5990000000000002,[]
subj-19_2,['SILENCE_r'],273.807,1.9079999999999977,[]
subj-19_2,['SILENCE_r'],276.106,1.394999999999996,[]
subj-19_2,['SILENCE_r'],278.842,2.588000000000001,[]
subj-19_2,['SILENCE_r'],282.241,2.027000000000001,[]
subj-19_2,['SILENCE_r'],284.695,0.29999999999999716,[]
subj-19_2,['SILENCE_r'],285.579,5.350000000000001,[]
subj-19_2,['SILENCE_r'],292.072,0.7469999999999999,[]
subj-19_2,['SILENCE_r'],293.53499999999997,0.4580000000000055,[]
subj-19_2,['SILENCE_r'],297.275,0.36599999999999966,[]
subj-19_2,['SILENCE_r'],299.043,1.2849999999999966,[]
subj-19_2,['SILENCE_r'],398.536,1.032,[]
subj-19_2,['SILENCE_r'],400.162,1.4020000000000001,[]
subj-19_2,['SILENCE_r'],402.275,0.4370000000000003,[]
subj-19_2,['SILENCE_r'],403.637,0.8179999999999996,[]
subj-19_2,['SILENCE_r'],404.836,0.6189999999999998,[]
subj-19_2,['SILENCE_r'],406.62399999999997,1.193999999999999,[]
subj-19_2,['SILENCE_r'],408.396,1.1929999999999996,[]
subj-19_2,['SILENCE_r'],411.197,1.315999999999999,[]
subj-19_2,['SILENCE_r'],413.05899999999997,1.7860000000000014,[]
subj-19_2,['SILENCE_r'],417.741,0.3810000000000002,[]
subj-19_2,['SILENCE_r'],419.758,1.533999999999999,[]
subj-19_2,['SILENCE_r'],422.27299999999997,1.0509999999999984,[]
subj-19_2,['SILENCE_r'],424.61,1.1679999999999993,[]
subj-19_2,['SILENCE_r'],427.78499999999997,2.1540000000000035,[]
subj-19_2,['SILENCE_r'],431.133,2.3270000000000053,[]
subj-19_2,['SILENCE_r'],435.104,0.5970000000000013,[]
subj-19_2,['SILENCE_r'],436.28999999999996,0.9709999999999965,[]
subj-19_2,['SILENCE_r'],438.71799999999996,2.831000000000003,[]
subj-19_2,['SILENCE_r'],443.703,2.3370000000000033,[]
subj-19_2,['SILENCE_r'],446.629,1.0210000000000008,[]
subj-19_2,['SILENCE_r'],450.231,1.3979999999999961,[]
subj-19_2,['SILENCE_r'],452.736,0.6450000000000031,[]
